,state,year,Dem_state_leg,Rep_state_leg,Dem_state_exe,Dem_local_exe,Rep_local_exe,Dem_local_leg,Other_local_leg,Rep_local_leg,year_earliest,pre_Dem_state_leg,pre_Rep_state_leg,pre_Dem_state_exe,pre_Dem_local_exe,pre_Rep_local_exe,pre_Dem_local_leg,pre_Other_local_leg,pre_Rep_local_leg
0,Alabama,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Alabama,2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Alabama,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Alabama,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Alabama,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Alabama,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Alabama,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Alabama,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Alabama,2018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Alabama,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Alabama,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Alabama,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Alabama,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Alabama,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Alaska,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Alaska,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Alaska,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Alaska,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Alaska,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Alaska,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Alaska,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Alaska,2017,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Alaska,2018,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Alaska,2019,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Alaska,2020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Alaska,2021,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Alaska,2022,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Alaska,2023,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Arizona,2010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,Arizona,2011,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,Arizona,2012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,Arizona,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,Arizona,2014,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,Arizona,2015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,Arizona,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,Arizona,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,Arizona,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,Arizona,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,Arizona,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,Arizona,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,Arizona,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,Arizona,2023,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,Arkansas,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Arkansas,2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Arkansas,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Arkansas,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Arkansas,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Arkansas,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Arkansas,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Arkansas,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Arkansas,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Arkansas,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Arkansas,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Arkansas,2021,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Arkansas,2022,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Arkansas,2023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,California,2010,5.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
61,California,2011,5.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
62,California,2012,6.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
63,California,2013,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
64,California,2014,6.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
65,California,2015,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
66,California,2016,6.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
67,California,2017,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
68,California,2018,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
69,California,2019,4.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
70,California,2020,5.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
71,California,2021,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
72,California,2022,6.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
73,California,2023,7.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2010,12.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
75,Colorado,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,Colorado,2011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77,Colorado,2012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,Colorado,2013,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79,Colorado,2014,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80,Colorado,2015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81,Colorado,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82,Colorado,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83,Colorado,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84,Colorado,2019,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85,Colorado,2020,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
86,Colorado,2021,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87,Colorado,2022,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88,Colorado,2023,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90,Connecticut,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
91,Connecticut,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
92,Connecticut,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
93,Connecticut,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
94,Connecticut,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
95,Connecticut,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
96,Connecticut,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
97,Connecticut,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
98,Connecticut,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
99,Connecticut,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
100,Connecticut,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
101,Connecticut,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
102,Connecticut,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
103,Connecticut,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
105,Delaware,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106,Delaware,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,Delaware,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,Delaware,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
109,Delaware,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,Delaware,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,Delaware,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
112,Delaware,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
113,Delaware,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114,Delaware,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115,Delaware,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
116,Delaware,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
117,Delaware,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,Delaware,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120,Florida,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Florida,2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Florida,2012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Florida,2013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Florida,2014,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Florida,2015,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Florida,2016,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Florida,2017,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Florida,2018,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Florida,2019,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Florida,2020,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Florida,2021,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Florida,2022,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Florida,2023,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Georgia,2010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
136,Georgia,2011,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
137,Georgia,2012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
138,Georgia,2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
139,Georgia,2014,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
140,Georgia,2015,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
141,Georgia,2016,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
142,Georgia,2017,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
143,Georgia,2018,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
144,Georgia,2019,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
