,state,year,Dem_state_leg,Rep_state_leg,Dem_state_exe,Dem_local_exe,Rep_local_exe,Dem_local_leg,Other_local_leg,Rep_local_leg,year_earliest,pre_Dem_state_leg,pre_Rep_state_leg,pre_Dem_state_exe,pre_Dem_local_exe,pre_Rep_local_exe,pre_Dem_local_leg,pre_Other_local_leg,pre_Rep_local_leg
145,Georgia,2020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
146,Georgia,2021,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
147,Georgia,2022,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
148,Georgia,2023,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
150,Guam,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Guam,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Guam,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Guam,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Guam,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Guam,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Guam,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Guam,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Guam,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Guam,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Guam,2020,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Guam,2021,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Guam,2022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Guam,2023,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Hawaii,2010,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Hawaii,2011,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Hawaii,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Hawaii,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Hawaii,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Hawaii,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Hawaii,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Hawaii,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Hawaii,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Hawaii,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Hawaii,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Hawaii,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Hawaii,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Hawaii,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Idaho,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Idaho,2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Idaho,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Idaho,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Idaho,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Idaho,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Idaho,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Idaho,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Idaho,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Idaho,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Idaho,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Idaho,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Idaho,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Idaho,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Illinois,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Illinois,2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Illinois,2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Illinois,2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Illinois,2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Illinois,2015,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Illinois,2016,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Illinois,2017,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Illinois,2018,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Illinois,2019,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Illinois,2020,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Illinois,2021,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Illinois,2022,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Illinois,2023,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Indiana,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Indiana,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Indiana,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Indiana,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Indiana,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Indiana,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Indiana,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Indiana,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Indiana,2018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Indiana,2019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Indiana,2020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Indiana,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Indiana,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Indiana,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Iowa,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
226,Iowa,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
227,Iowa,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
228,Iowa,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229,Iowa,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,Iowa,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
231,Iowa,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
232,Iowa,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
233,Iowa,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,Iowa,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
235,Iowa,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
236,Iowa,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237,Iowa,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
238,Iowa,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
240,Kansas,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Kansas,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Kansas,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Kansas,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Kansas,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Kansas,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Kansas,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Kansas,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Kansas,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Kansas,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Kansas,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Kansas,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Kansas,2022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Kansas,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Kentucky,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Kentucky,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Kentucky,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Kentucky,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Kentucky,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Kentucky,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Kentucky,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Kentucky,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Kentucky,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Kentucky,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Kentucky,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Kentucky,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Kentucky,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Kentucky,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Maine,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
271,Maine,2011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
272,Maine,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
273,Maine,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
274,Maine,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
275,Maine,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
276,Maine,2016,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
277,Maine,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
278,Maine,2018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
279,Maine,2019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
280,Maine,2020,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
281,Maine,2021,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
282,Maine,2022,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
283,Maine,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
285,Maryland,2010,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
286,Maryland,2011,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
287,Maryland,2012,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
288,Maryland,2013,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289,Maryland,2014,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
290,Maryland,2015,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
291,Maryland,2016,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
292,Maryland,2017,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
293,Maryland,2018,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
294,Maryland,2019,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
295,Maryland,2020,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
